,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginStateName,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestStateName,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2839,2025,1,1,9,4,1/9/2025,AA,5176,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,716,712.0,-4.0,0.0,0.0,-1.0,0700-0759,20.0,732.0,816.0,7.0,844,823.0,-21.0,0.0,0.0,-2.0,0800-0859,0,,0,,,,,
2840,2025,1,1,12,7,1/12/2025,AA,5176,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,716,742.0,26.0,26.0,1.0,1.0,0700-0759,54.0,836.0,917.0,7.0,844,924.0,40.0,40.0,1.0,2.0,0800-0859,0,,0,26.0,0.0,14.0,0.0,0.0
2841,2025,1,1,16,4,1/16/2025,AA,5176,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,716,709.0,-7.0,0.0,0.0,-1.0,0700-0759,36.0,745.0,832.0,7.0,844,839.0,-5.0,0.0,0.0,-1.0,0800-0859,0,,0,,,,,
2842,2025,1,1,23,4,1/23/2025,AA,5176,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,716,711.0,-5.0,0.0,0.0,-1.0,0700-0759,34.0,745.0,834.0,6.0,844,840.0,-4.0,0.0,0.0,-1.0,0800-0859,0,,0,,,,,
2843,2025,1,1,26,7,1/26/2025,AA,5176,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,716,800.0,44.0,44.0,1.0,2.0,0700-0759,32.0,832.0,920.0,5.0,844,925.0,41.0,41.0,1.0,2.0,0800-0859,0,,0,41.0,0.0,0.0,0.0,0.0
2844,2025,1,1,30,4,1/30/2025,AA,5176,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,716,713.0,-3.0,0.0,0.0,-1.0,0700-0759,29.0,742.0,828.0,13.0,844,841.0,-3.0,0.0,0.0,-1.0,0800-0859,0,,0,,,,,
3335,2025,1,1,7,2,1/7/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1828.0,9.0,9.0,0.0,0.0,1800-1859,20.0,1848.0,1933.0,9.0,1948,1942.0,-6.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3336,2025,1,1,8,3,1/8/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1814.0,-5.0,0.0,0.0,-1.0,1800-1859,29.0,1843.0,1934.0,10.0,1948,1944.0,-4.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3337,2025,1,1,9,4,1/9/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1815.0,-4.0,0.0,0.0,-1.0,1800-1859,36.0,1851.0,1935.0,38.0,1948,2013.0,25.0,25.0,1.0,1.0,1900-1959,0,,0,0.0,0.0,25.0,0.0,0.0
3338,2025,1,1,10,5,1/10/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,,,,,,1800-1859,,,,,1948,,,,,,1900-1959,1,B,0,,,,,
3339,2025,1,1,11,6,1/11/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1841.0,22.0,22.0,1.0,1.0,1800-1859,24.0,1905.0,1948.0,6.0,1948,1954.0,6.0,6.0,0.0,0.0,1900-1959,0,,0,,,,,
3340,2025,1,1,12,7,1/12/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1850.0,31.0,31.0,1.0,2.0,1800-1859,28.0,1918.0,2002.0,4.0,1948,2006.0,18.0,18.0,1.0,1.0,1900-1959,0,,0,18.0,0.0,0.0,0.0,0.0
3341,2025,1,1,13,1,1/13/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1943.0,84.0,84.0,1.0,5.0,1800-1859,18.0,2001.0,2048.0,6.0,1948,2054.0,66.0,66.0,1.0,4.0,1900-1959,0,,0,0.0,0.0,0.0,0.0,66.0
3342,2025,1,1,14,2,1/14/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1858.0,39.0,39.0,1.0,2.0,1800-1859,19.0,1917.0,2004.0,8.0,1948,2012.0,24.0,24.0,1.0,1.0,1900-1959,0,,0,24.0,0.0,0.0,0.0,0.0
3343,2025,1,1,15,3,1/15/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1813.0,-6.0,0.0,0.0,-1.0,1800-1859,38.0,1851.0,1938.0,9.0,1948,1947.0,-1.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3344,2025,1,1,16,4,1/16/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1812.0,-7.0,0.0,0.0,-1.0,1800-1859,30.0,1842.0,1929.0,4.0,1948,1933.0,-15.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3345,2025,1,1,17,5,1/17/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1813.0,-6.0,0.0,0.0,-1.0,1800-1859,28.0,1841.0,1925.0,9.0,1948,1934.0,-14.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3346,2025,1,1,18,6,1/18/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1811.0,-8.0,0.0,0.0,-1.0,1800-1859,40.0,1851.0,1941.0,5.0,1948,1946.0,-2.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3347,2025,1,1,19,7,1/19/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1948.0,89.0,89.0,1.0,5.0,1800-1859,20.0,2008.0,2104.0,7.0,1948,2111.0,83.0,83.0,1.0,5.0,1900-1959,0,,0,83.0,0.0,0.0,0.0,0.0
3348,2025,1,1,20,1,1/20/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1813.0,-6.0,0.0,0.0,-1.0,1800-1859,30.0,1843.0,1935.0,5.0,1948,1940.0,-8.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3349,2025,1,1,21,2,1/21/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1945.0,86.0,86.0,1.0,5.0,1800-1859,117.0,2142.0,2230.0,7.0,1948,2237.0,169.0,169.0,1.0,11.0,1900-1959,0,,0,0.0,0.0,169.0,0.0,0.0
3350,2025,1,1,22,3,1/22/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1814.0,-5.0,0.0,0.0,-1.0,1800-1859,27.0,1841.0,1929.0,9.0,1948,1938.0,-10.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3351,2025,1,1,23,4,1/23/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1819.0,0.0,0.0,0.0,0.0,1800-1859,34.0,1853.0,1942.0,9.0,1948,1951.0,3.0,3.0,0.0,0.0,1900-1959,0,,0,,,,,
3352,2025,1,1,24,5,1/24/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1813.0,-6.0,0.0,0.0,-1.0,1800-1859,28.0,1841.0,1925.0,6.0,1948,1931.0,-17.0,0.0,0.0,-2.0,1900-1959,0,,0,,,,,
3353,2025,1,1,25,6,1/25/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1814.0,-5.0,0.0,0.0,-1.0,1800-1859,39.0,1853.0,1939.0,6.0,1948,1945.0,-3.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3354,2025,1,1,26,7,1/26/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1829.0,10.0,10.0,0.0,0.0,1800-1859,26.0,1855.0,1943.0,11.0,1948,1954.0,6.0,6.0,0.0,0.0,1900-1959,0,,0,,,,,
3355,2025,1,1,27,1,1/27/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1848.0,29.0,29.0,1.0,1.0,1800-1859,40.0,1928.0,2015.0,9.0,1948,2024.0,36.0,36.0,1.0,2.0,1900-1959,0,,0,8.0,0.0,7.0,0.0,21.0
3356,2025,1,1,28,2,1/28/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1813.0,-6.0,0.0,0.0,-1.0,1800-1859,31.0,1844.0,1926.0,9.0,1948,1935.0,-13.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
3357,2025,1,1,29,3,1/29/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1812.0,-7.0,0.0,0.0,-1.0,1800-1859,27.0,1839.0,1926.0,6.0,1948,1932.0,-16.0,0.0,0.0,-2.0,1900-1959,0,,0,,,,,
3358,2025,1,1,30,4,1/30/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,,,,,,1800-1859,,,,,1948,,,,,,1900-1959,1,A,0,,,,,
3359,2025,1,1,31,5,1/31/2025,AA,5226,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,1819,1820.0,1.0,1.0,0.0,0.0,1800-1859,28.0,1848.0,1938.0,8.0,1948,1946.0,-2.0,0.0,0.0,-1.0,1900-1959,0,,0,,,,,
5161,2025,1,1,4,6,1/4/2025,AA,5456,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,14576,1457607,34576,ROC,"Rochester, NY",New York,1453,1448.0,-5.0,0.0,0.0,-1.0,1400-1459,22.0,1510.0,1643.0,8.0,1648,1651.0,3.0,3.0,0.0,0.0,1600-1659,0,,0,,,,,
6008,2025,1,1,2,4,1/2/2025,AA,5588,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,2254,2249.0,-5.0,0.0,0.0,-1.0,2200-2259,28.0,2317.0,1.0,6.0,26,7.0,-19.0,0.0,0.0,-2.0,0001-0559,0,,0,,,,,
6009,2025,1,1,4,6,1/4/2025,AA,5588,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,2254,2253.0,-1.0,0.0,0.0,-1.0,2200-2259,20.0,2313.0,2357.0,9.0,26,6.0,-20.0,0.0,0.0,-2.0,0001-0559,0,,0,,,,,
6010,2025,1,1,5,7,1/5/2025,AA,5588,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,2254,2249.0,-5.0,0.0,0.0,-1.0,2200-2259,30.0,2319.0,6.0,8.0,26,14.0,-12.0,0.0,0.0,-1.0,0001-0559,0,,0,,,,,
6412,2025,1,1,28,2,1/28/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1604.0,-6.0,0.0,0.0,-1.0,1600-1659,10.0,1614.0,1731.0,10.0,1806,1741.0,-25.0,0.0,0.0,-2.0,1800-1859,0,,0,,,,,
6413,2025,1,1,28,2,1/28/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,759.0,-9.0,0.0,0.0,-1.0,0800-0859,11.0,810.0,923.0,5.0,1006,928.0,-38.0,0.0,0.0,-2.0,1000-1059,0,,0,,,,,
6417,2025,1,1,27,1,1/27/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,630,620.0,-10.0,0.0,0.0,-1.0,0600-0659,15.0,635.0,708.0,25.0,745,733.0,-12.0,0.0,0.0,-1.0,0700-0759,0,,0,,,,,
6419,2025,1,1,27,1,1/27/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1603.0,-7.0,0.0,0.0,-1.0,1600-1659,13.0,1616.0,1737.0,26.0,1806,1803.0,-3.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6420,2025,1,1,27,1,1/27/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,759.0,-9.0,0.0,0.0,-1.0,0800-0859,18.0,817.0,943.0,20.0,1006,1003.0,-3.0,0.0,0.0,-1.0,1000-1059,0,,0,,,,,
6424,2025,1,1,26,7,1/26/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,625,645.0,20.0,20.0,1.0,1.0,0600-0659,17.0,702.0,738.0,6.0,740,744.0,4.0,4.0,0.0,0.0,0700-0759,0,,0,,,,,
6426,2025,1,1,26,7,1/26/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1602.0,-8.0,0.0,0.0,-1.0,1600-1659,16.0,1618.0,1745.0,5.0,1806,1750.0,-16.0,0.0,0.0,-2.0,1800-1859,0,,0,,,,,
6427,2025,1,1,26,7,1/26/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,800.0,-8.0,0.0,0.0,-1.0,0800-0859,19.0,819.0,954.0,11.0,1006,1005.0,-1.0,0.0,0.0,-1.0,1000-1059,0,,0,,,,,
6430,2025,1,1,25,6,1/25/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,625,626.0,1.0,1.0,0.0,0.0,0600-0659,17.0,643.0,721.0,13.0,740,734.0,-6.0,0.0,0.0,-1.0,0700-0759,0,,0,,,,,
6432,2025,1,1,25,6,1/25/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1612.0,2.0,2.0,0.0,0.0,1600-1659,17.0,1629.0,1755.0,16.0,1806,1811.0,5.0,5.0,0.0,0.0,1800-1859,0,,0,,,,,
6433,2025,1,1,25,6,1/25/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,804.0,-4.0,0.0,0.0,-1.0,0800-0859,35.0,839.0,1017.0,10.0,1006,1027.0,21.0,21.0,1.0,1.0,1000-1059,0,,0,0.0,0.0,21.0,0.0,0.0
6437,2025,1,1,17,5,1/17/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,630,623.0,-7.0,0.0,0.0,-1.0,0600-0659,15.0,638.0,714.0,6.0,745,720.0,-25.0,0.0,0.0,-2.0,0700-0759,0,,0,,,,,
6439,2025,1,1,17,5,1/17/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1607.0,-3.0,0.0,0.0,-1.0,1600-1659,11.0,1618.0,1730.0,22.0,1806,1752.0,-14.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6440,2025,1,1,17,5,1/17/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,802.0,-6.0,0.0,0.0,-1.0,0800-0859,20.0,822.0,925.0,9.0,1006,934.0,-32.0,0.0,0.0,-2.0,1000-1059,0,,0,,,,,
6444,2025,1,1,16,4,1/16/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,630,623.0,-7.0,0.0,0.0,-1.0,0600-0659,17.0,640.0,723.0,13.0,745,736.0,-9.0,0.0,0.0,-1.0,0700-0759,0,,0,,,,,
6446,2025,1,1,16,4,1/16/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1615.0,5.0,5.0,0.0,0.0,1600-1659,14.0,1629.0,1742.0,10.0,1806,1752.0,-14.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6447,2025,1,1,16,4,1/16/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,759.0,-9.0,0.0,0.0,-1.0,0800-0859,25.0,824.0,951.0,8.0,1006,959.0,-7.0,0.0,0.0,-1.0,1000-1059,0,,0,,,,,
6451,2025,1,1,15,3,1/15/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,630,625.0,-5.0,0.0,0.0,-1.0,0600-0659,20.0,645.0,724.0,27.0,745,751.0,6.0,6.0,0.0,0.0,0700-0759,0,,0,,,,,
6453,2025,1,1,15,3,1/15/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1619.0,9.0,9.0,0.0,0.0,1600-1659,20.0,1639.0,1752.0,11.0,1806,1803.0,-3.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6454,2025,1,1,15,3,1/15/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,805.0,-3.0,0.0,0.0,-1.0,0800-0859,16.0,821.0,944.0,21.0,1006,1005.0,-1.0,0.0,0.0,-1.0,1000-1059,0,,0,,,,,
6458,2025,1,1,14,2,1/14/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,630,622.0,-8.0,0.0,0.0,-1.0,0600-0659,29.0,651.0,737.0,21.0,745,758.0,13.0,13.0,0.0,0.0,0700-0759,0,,0,,,,,
6461,2025,1,1,4,6,1/4/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1615,1618.0,3.0,3.0,0.0,0.0,1600-1659,14.0,1632.0,1759.0,37.0,1811,1836.0,25.0,25.0,1.0,1.0,1800-1859,0,,0,0.0,0.0,25.0,0.0,0.0
6463,2025,1,1,4,6,1/4/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,807,804.0,-3.0,0.0,0.0,-1.0,0800-0859,16.0,820.0,949.0,22.0,1005,1011.0,6.0,6.0,0.0,0.0,1000-1059,0,,0,,,,,
6465,2025,1,1,3,5,1/3/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,628,632.0,4.0,4.0,0.0,0.0,0600-0659,19.0,651.0,725.0,23.0,743,748.0,5.0,5.0,0.0,0.0,0700-0759,0,,0,,,,,
6466,2025,1,1,3,5,1/3/2025,UA,1935,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1100,1055.0,-5.0,0.0,0.0,-1.0,1100-1159,13.0,1108.0,1151.0,8.0,1215,1159.0,-16.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
6469,2025,1,1,3,5,1/3/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1615,1606.0,-9.0,0.0,0.0,-1.0,1600-1659,16.0,1622.0,1756.0,14.0,1811,1810.0,-1.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6471,2025,1,1,3,5,1/3/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,807,845.0,38.0,38.0,1.0,2.0,0800-0859,14.0,859.0,1024.0,7.0,1005,1031.0,26.0,26.0,1.0,1.0,1000-1059,0,,0,26.0,0.0,0.0,0.0,0.0
6473,2025,1,1,2,4,1/2/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,645,639.0,-6.0,0.0,0.0,-1.0,0600-0659,16.0,655.0,740.0,7.0,800,747.0,-13.0,0.0,0.0,-1.0,0800-0859,0,,0,,,,,
6474,2025,1,1,2,4,1/2/2025,UA,1935,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1100,1058.0,-2.0,0.0,0.0,-1.0,1100-1159,27.0,1125.0,1159.0,6.0,1215,1205.0,-10.0,0.0,0.0,-1.0,1200-1259,0,,0,,,,,
6477,2025,1,1,2,4,1/2/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1615,1607.0,-8.0,0.0,0.0,-1.0,1600-1659,17.0,1624.0,1754.0,12.0,1811,1806.0,-5.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6479,2025,1,1,2,4,1/2/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,807,922.0,75.0,75.0,1.0,5.0,0800-0859,20.0,942.0,1110.0,8.0,1005,1118.0,73.0,73.0,1.0,4.0,1000-1059,0,,0,73.0,0.0,0.0,0.0,0.0
6481,2025,1,1,1,3,1/1/2025,UA,1935,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1100,1050.0,-10.0,0.0,0.0,-1.0,1100-1159,13.0,1103.0,1140.0,13.0,1215,1153.0,-22.0,0.0,0.0,-2.0,1200-1259,0,,0,,,,,
6484,2025,1,1,1,3,1/1/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1615,1610.0,-5.0,0.0,0.0,-1.0,1600-1659,15.0,1625.0,1754.0,13.0,1811,1807.0,-4.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6486,2025,1,1,31,5,1/31/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,630,624.0,-6.0,0.0,0.0,-1.0,0600-0659,16.0,640.0,736.0,43.0,745,819.0,34.0,34.0,1.0,2.0,0700-0759,0,,0,0.0,0.0,34.0,0.0,0.0
6488,2025,1,1,31,5,1/31/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1606.0,-4.0,0.0,0.0,-1.0,1600-1659,14.0,1620.0,1734.0,16.0,1806,1750.0,-16.0,0.0,0.0,-2.0,1800-1859,0,,0,,,,,
6489,2025,1,1,31,5,1/31/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,756.0,-12.0,0.0,0.0,-1.0,0800-0859,16.0,812.0,926.0,34.0,1006,1000.0,-6.0,0.0,0.0,-1.0,1000-1059,0,,0,,,,,
6493,2025,1,1,30,4,1/30/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,630,625.0,-5.0,0.0,0.0,-1.0,0600-0659,20.0,645.0,724.0,13.0,745,737.0,-8.0,0.0,0.0,-1.0,0700-0759,0,,0,,,,,
6495,2025,1,1,30,4,1/30/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1607.0,-3.0,0.0,0.0,-1.0,1600-1659,30.0,1637.0,1751.0,12.0,1806,1803.0,-3.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6496,2025,1,1,30,4,1/30/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,759.0,-9.0,0.0,0.0,-1.0,0800-0859,13.0,812.0,925.0,31.0,1006,956.0,-10.0,0.0,0.0,-1.0,1000-1059,0,,0,,,,,
6500,2025,1,1,29,3,1/29/2025,UA,2672,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,630,619.0,-11.0,0.0,0.0,-1.0,0600-0659,12.0,631.0,709.0,5.0,745,714.0,-31.0,0.0,0.0,-2.0,0700-0759,0,,0,,,,,
6502,2025,1,1,29,3,1/29/2025,UA,1377,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,1610,1559.0,-11.0,0.0,0.0,-1.0,1600-1659,14.0,1613.0,1743.0,10.0,1806,1753.0,-13.0,0.0,0.0,-1.0,1800-1859,0,,0,,,,,
6503,2025,1,1,29,3,1/29/2025,UA,1256,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11292,1129202,30325,DEN,"Denver, CO",Colorado,808,801.0,-7.0,0.0,0.0,-1.0,0800-0859,12.0,813.0,946.0,10.0,1006,956.0,-10.0,0.0,0.0,-1.0,1000-1059,0,,0,,,,,
